payment_id,order_id,transaction_reference,payment_method,payment_status,amount,currency,installments,provider,authorized_at,paid_at,refunded_amount,failure_code,failure_reason,created_at,updated_at
796,3374,SIM-783ef29c039c4b45a25bc6c5a7e358d8-175,BOLETO,APPROVED,319.46,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
797,1870,SIM-783ef29c039c4b45a25bc6c5a7e358d8-176,CREDIT_CARD,APPROVED,352.70,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
798,288,SIM-783ef29c039c4b45a25bc6c5a7e358d8-177,PIX,APPROVED,291.87,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
799,1014,SIM-783ef29c039c4b45a25bc6c5a7e358d8-178,CREDIT_CARD,APPROVED,205.55,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
800,3510,SIM-783ef29c039c4b45a25bc6c5a7e358d8-179,CREDIT_CARD,APPROVED,1859.88,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
801,3821,SIM-783ef29c039c4b45a25bc6c5a7e358d8-180,CREDIT_CARD,APPROVED,757.84,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
802,3898,SIM-783ef29c039c4b45a25bc6c5a7e358d8-181,PIX,APPROVED,476.41,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
803,3136,SIM-783ef29c039c4b45a25bc6c5a7e358d8-182,DEBIT_CARD,PENDING,347.11,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
804,347,SIM-783ef29c039c4b45a25bc6c5a7e358d8-183,DEBIT_CARD,APPROVED,346.39,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
805,1999,SIM-783ef29c039c4b45a25bc6c5a7e358d8-184,PIX,APPROVED,483.48,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
806,3196,SIM-783ef29c039c4b45a25bc6c5a7e358d8-185,CREDIT_CARD,APPROVED,84.41,BRL,6,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
807,1709,SIM-783ef29c039c4b45a25bc6c5a7e358d8-186,PIX,CANCELLED,303.71,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
808,3137,SIM-783ef29c039c4b45a25bc6c5a7e358d8-187,CREDIT_CARD,APPROVED,1938.98,BRL,3,sim_gateway_horizonte,2026-09-07T18:01:15.650470Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
809,3713,SIM-783ef29c039c4b45a25bc6c5a7e358d8-188,CREDIT_CARD,APPROVED,6189.73,BRL,3,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
810,772,SIM-783ef29c039c4b45a25bc6c5a7e358d8-189,CREDIT_CARD,APPROVED,465.83,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
811,1418,SIM-783ef29c039c4b45a25bc6c5a7e358d8-190,CREDIT_CARD,APPROVED,283.04,BRL,3,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
812,3031,SIM-783ef29c039c4b45a25bc6c5a7e358d8-191,DEBIT_CARD,PENDING,48.01,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
813,1780,SIM-783ef29c039c4b45a25bc6c5a7e358d8-192,CREDIT_CARD,APPROVED,320.09,BRL,2,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
814,4390,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-0,PIX,PENDING,1638.17,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
815,1355,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-1,BOLETO,APPROVED,178.30,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
816,3996,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-2,DEBIT_CARD,APPROVED,200.81,BRL,1,sim_gateway_integra,2026-09-07T18:01:15.650470Z,2026-09-07T18:02:15.650470Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
817,4336,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-3,CREDIT_CARD,PENDING,367.29,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
818,4084,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-4,PIX,APPROVED,462.72,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
819,3889,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-5,CREDIT_CARD,CANCELLED,371.76,BRL,6,sim_gateway_horizonte,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
820,3955,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-6,PIX,CANCELLED,327.37,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
821,2023,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-7,CREDIT_CARD,APPROVED,451.29,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
822,2040,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-8,DEBIT_CARD,APPROVED,511.92,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
823,2234,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-9,CREDIT_CARD,APPROVED,338.29,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
824,1830,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-10,CREDIT_CARD,APPROVED,1484.76,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
825,485,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-11,PIX,APPROVED,242.67,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
826,1983,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-12,CREDIT_CARD,APPROVED,5289.65,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
827,2125,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-13,CREDIT_CARD,APPROVED,495.74,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
828,4160,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-14,PIX,APPROVED,415.72,BRL,1,sim_gateway_horizonte,2026-09-13T19:22:00.645302Z,2026-09-13T19:22:50.472136Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
829,1245,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-15,DEBIT_CARD,APPROVED,278.02,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
830,4457,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-16,CREDIT_CARD,PENDING,303.93,BRL,2,sim_gateway_integra,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
831,2781,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-17,BOLETO,APPROVED,444.88,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
832,3438,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-18,CREDIT_CARD,APPROVED,1673.70,BRL,3,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
833,889,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-19,DEBIT_CARD,PENDING,1650.38,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
834,3435,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-20,CREDIT_CARD,APPROVED,49.73,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
835,4481,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-21,PIX,APPROVED,111.81,BRL,1,sim_gateway_integra,2026-09-13T08:13:15.407595Z,2026-09-13T08:14:15.407595Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
836,1032,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-22,CREDIT_CARD,PENDING,1247.31,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
837,3455,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-23,CREDIT_CARD,APPROVED,99.55,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
838,511,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-24,CREDIT_CARD,APPROVED,3209.78,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
839,2563,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-25,CREDIT_CARD,APPROVED,204.13,BRL,6,sim_gateway_aurora,2026-09-07T18:01:16.040175Z,2026-09-07T18:02:16.040175Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
840,2587,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-26,CREDIT_CARD,APPROVED,419.90,BRL,6,sim_gateway_aurora,2026-09-07T18:01:15.650470Z,2026-09-07T18:02:15.650470Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
841,923,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-27,PIX,PENDING,224.29,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
842,4444,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-28,PIX,APPROVED,570.31,BRL,1,sim_gateway_aurora,2026-09-13T19:22:00.645302Z,2026-09-13T19:22:50.472136Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
843,2168,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-29,CREDIT_CARD,APPROVED,327.78,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
844,2552,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-30,CREDIT_CARD,APPROVED,78.61,BRL,2,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
845,2275,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-31,PIX,APPROVED,105.76,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
846,838,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-32,PIX,APPROVED,199.32,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
847,3527,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-33,BOLETO,APPROVED,202.78,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
848,1474,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-34,BOLETO,APPROVED,552.31,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
849,3580,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-35,BOLETO,APPROVED,374.69,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
850,4036,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-36,PIX,APPROVED,116.00,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:15.650470Z,2026-09-07T18:02:15.650470Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
851,637,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-37,CREDIT_CARD,APPROVED,237.26,BRL,3,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
852,3342,SIM-8b8c4fac01bd49daa2a57b9872fa78b2-38,BOLETO,APPROVED,288.40,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:22:50.472136Z,2026-09-13T19:22:50.472136Z
853,2458,SIM-4aa0496e984640b7bb60098bb6a1077b-0,PIX,APPROVED,340.48,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
854,3717,SIM-4aa0496e984640b7bb60098bb6a1077b-1,BOLETO,APPROVED,120.78,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
855,3747,SIM-4aa0496e984640b7bb60098bb6a1077b-2,PIX,APPROVED,1492.09,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
856,4147,SIM-4aa0496e984640b7bb60098bb6a1077b-3,CREDIT_CARD,APPROVED,606.57,BRL,1,sim_gateway_integra,2026-09-13T19:22:00.645302Z,2026-09-13T19:23:00.645302Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
857,3350,SIM-4aa0496e984640b7bb60098bb6a1077b-4,PIX,APPROVED,304.00,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:15.650470Z,2026-09-07T18:02:15.650470Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
858,727,SIM-4aa0496e984640b7bb60098bb6a1077b-5,DEBIT_CARD,APPROVED,260.30,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
859,3644,SIM-4aa0496e984640b7bb60098bb6a1077b-6,CREDIT_CARD,APPROVED,162.79,BRL,2,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
860,3932,SIM-4aa0496e984640b7bb60098bb6a1077b-7,BOLETO,APPROVED,166.17,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
861,2241,SIM-4aa0496e984640b7bb60098bb6a1077b-8,CREDIT_CARD,APPROVED,1126.52,BRL,3,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
862,1543,SIM-4aa0496e984640b7bb60098bb6a1077b-9,DEBIT_CARD,APPROVED,589.43,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
863,1822,SIM-4aa0496e984640b7bb60098bb6a1077b-10,CREDIT_CARD,APPROVED,428.54,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
864,787,SIM-4aa0496e984640b7bb60098bb6a1077b-11,PIX,APPROVED,103.66,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
865,4781,SIM-4aa0496e984640b7bb60098bb6a1077b-12,CREDIT_CARD,APPROVED,3667.44,BRL,1,sim_gateway_horizonte,2026-09-12T21:27:06.440327Z,2026-09-12T21:28:06.440327Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
866,4825,SIM-4aa0496e984640b7bb60098bb6a1077b-13,CREDIT_CARD,APPROVED,420.88,BRL,1,sim_gateway_aurora,2026-09-13T11:29:48.440327Z,2026-09-13T11:30:48.440327Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
867,1609,SIM-4aa0496e984640b7bb60098bb6a1077b-14,CREDIT_CARD,APPROVED,130.79,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
868,4014,SIM-4aa0496e984640b7bb60098bb6a1077b-15,CREDIT_CARD,APPROVED,137.41,BRL,6,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
869,4761,SIM-4aa0496e984640b7bb60098bb6a1077b-16,CREDIT_CARD,CANCELLED,73.38,BRL,6,sim_gateway_aurora,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
870,4223,SIM-4aa0496e984640b7bb60098bb6a1077b-17,PIX,APPROVED,1010.64,BRL,1,sim_gateway_aurora,2026-09-13T11:31:01.407595Z,2026-09-13T11:32:01.407595Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
871,1428,SIM-4aa0496e984640b7bb60098bb6a1077b-18,PIX,APPROVED,119.80,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
872,2686,SIM-4aa0496e984640b7bb60098bb6a1077b-19,CREDIT_CARD,APPROVED,158.56,BRL,1,sim_gateway_integra,2026-09-07T18:01:15.650470Z,2026-09-07T18:02:15.650470Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
873,1049,SIM-4aa0496e984640b7bb60098bb6a1077b-20,CREDIT_CARD,PENDING,4898.43,BRL,2,sim_gateway_aurora,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
874,3170,SIM-4aa0496e984640b7bb60098bb6a1077b-21,PIX,APPROVED,124.80,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
875,3709,SIM-4aa0496e984640b7bb60098bb6a1077b-22,PIX,PENDING,51.54,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
876,2279,SIM-4aa0496e984640b7bb60098bb6a1077b-23,BOLETO,APPROVED,514.49,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
877,4475,SIM-4aa0496e984640b7bb60098bb6a1077b-24,BOLETO,CANCELLED,251.40,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
878,2248,SIM-4aa0496e984640b7bb60098bb6a1077b-25,BOLETO,APPROVED,129.52,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
879,634,SIM-4aa0496e984640b7bb60098bb6a1077b-26,PIX,PENDING,279.80,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
880,3005,SIM-4aa0496e984640b7bb60098bb6a1077b-27,CREDIT_CARD,APPROVED,676.28,BRL,3,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
881,3506,SIM-4aa0496e984640b7bb60098bb6a1077b-28,BOLETO,APPROVED,516.99,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
882,4436,SIM-4aa0496e984640b7bb60098bb6a1077b-29,BOLETO,APPROVED,79.92,BRL,1,sim_gateway_integra,2026-09-12T20:44:28.407595Z,2026-09-12T20:45:28.407595Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
883,4681,SIM-4aa0496e984640b7bb60098bb6a1077b-30,BOLETO,APPROVED,142.40,BRL,1,sim_gateway_integra,2026-09-13T02:52:29.440327Z,2026-09-13T02:53:29.440327Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
884,4770,SIM-4aa0496e984640b7bb60098bb6a1077b-31,CREDIT_CARD,PENDING,318.46,BRL,6,sim_gateway_aurora,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
885,3336,SIM-4aa0496e984640b7bb60098bb6a1077b-32,CREDIT_CARD,APPROVED,1284.57,BRL,2,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
886,681,SIM-4aa0496e984640b7bb60098bb6a1077b-33,CREDIT_CARD,APPROVED,82.81,BRL,2,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
887,1975,SIM-4aa0496e984640b7bb60098bb6a1077b-34,CREDIT_CARD,APPROVED,329.14,BRL,2,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
888,2667,SIM-4aa0496e984640b7bb60098bb6a1077b-35,CREDIT_CARD,PENDING,237.99,BRL,6,sim_gateway_horizonte,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
889,362,SIM-4aa0496e984640b7bb60098bb6a1077b-36,CREDIT_CARD,APPROVED,210.72,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
890,4310,SIM-4aa0496e984640b7bb60098bb6a1077b-37,PIX,APPROVED,61.78,BRL,1,sim_gateway_horizonte,2026-09-13T15:47:57.407595Z,2026-09-13T15:48:57.407595Z,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
891,4779,SIM-4aa0496e984640b7bb60098bb6a1077b-38,BOLETO,PENDING,2573.25,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-13T19:23:36.338981Z,2026-09-13T19:23:36.338981Z
892,2474,SIM-735f29145c734fa39b04daeb324699a1-0,CREDIT_CARD,CANCELLED,352.20,BRL,2,sim_gateway_horizonte,,,0.00,,,2026-09-13T19:25:35.131889Z,2026-09-13T19:25:35.131889Z
893,3744,SIM-735f29145c734fa39b04daeb324699a1-1,DEBIT_CARD,APPROVED,296.09,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:25:35.131889Z,2026-09-13T19:25:35.131889Z
894,3778,SIM-735f29145c734fa39b04daeb324699a1-2,CREDIT_CARD,APPROVED,1568.78,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:02:16.074436Z,0.00,,,2026-09-13T19:25:35.131889Z,2026-09-13T19:25:35.131889Z
